# Astrax offline transition dataset
# state values are finite and bounded to [-1, 1]
action,reward,terminal,state,next_state
6,0.115710549,0,-0.455892414;0.352323353;-0.229714304;0.0115018785;-0.345653713;0.0242195129;-0.346790612;0.480600506;0.00472729001;-0.010266263;-0.00982854329;0.0017119369;0.00130702578;-0.00366920047;-0.00765360706;0.00117231393;0.000112598878;0.00074004929;-0.00181782013;0.00287751714;-0.0075027626;0.000321736617;0.00705581717;0.0120757734;0.0016960752;-0.000998830656;-0.00171351037;-0.000910024508;0.00969635695;-0.000699314347;0.000601625128;0.00808740407,-0.454284281;0.352644682;-0.229404449;0.0115985768;-0.344574064;0.0234397408;-0.472501159;0.479061842;0.00620221253;-0.00880791619;-0.00862747151;0.0018689573;0.00257580238;-0.00457299314;-0.00877255574;0.00262189144;-1.97008121e-05;-0.000512616243;-0.0027588252;0.00231646746;-0.00605172291;0.000503417687;0.00639324449;0.0128482562;0.00194057648;-0.000495129381;-0.00173617247;-0.000648316112;0.00989997108;-0.00165933708;-0.000634838245;0.00837138109
1,0.110824578,0,-0.454284281;0.352644682;-0.229404449;0.0115985768;-0.344574064;0.0234397408;-0.472501159;0.479061842;0.00620221253;-0.00880791619;-0.00862747151;0.0018689573;0.00257580238;-0.00457299314;-0.00877255574;0.00262189144;-1.97008121e-05;-0.000512616243;-0.0027588252;0.00231646746;-0.00605172291;0.000503417687;0.00639324449;0.0128482562;0.00194057648;-0.000495129381;-0.00173617247;-0.000648316112;0.00989997108;-0.00165933708;-0.000634838245;0.00837138109,-0.454187959;0.473469257;-0.228386194;0.0105650071;-0.342710376;0.0222153906;-0.47188291;0.478007793;0.0070050722;-0.010149857;-0.00826271251;0.00299027888;0.00172457169;-0.00328477239;-0.00987721421;0.00175222661;-0.000198064779;0.00025762507;-0.00382291945;0.00362787163;-0.00526856352;-0.000428323925;0.00744980853;0.0113547985;0.000507370918;-0.00182720157;-0.00088716083;0.000438918709;0.00912843458;-0.000292932848;-0.00193803036;0.00768460194
4,-0.0938599482,1,-0.454187959;0.473469257;-0.228386194;0.0105650071;-0.342710376;0.0222153906;-0.47188291;0.478007793;0.0070050722;-0.010149857;-0.00826271251;0.00299027888;0.00172457169;-0.00328477239;-0.00987721421;0.00175222661;-0.000198064779;0.00025762507;-0.00382291945;0.00362787163;-0.00526856352;-0.000428323925;0.00744980853;0.0113547985;0.000507370918;-0.00182720157;-0.00088716083;0.000438918709;0.00912843458;-0.000292932848;-0.00193803036;0.00768460194,-0.454485804;0.472163409;-0.228675425;0.00962383952;-0.224630743;0.0235357638;-0.471529216;0.478116482;0.00816607848;-0.0113229332;-0.0083224643;0.00336178532;0.00134620245;-0.002210028;-0.010731779;0.00229009916;0.000942366896;-0.000603529508;-0.00457229605;0.00475488836;-0.00591763202;-0.00112963887;0.00661908975;0.0120731508;-0.000512753439;-0.00278648851;-0.000160689524;0.00155190681;0.00897552259;-0.00157690118;-0.000912470976;0.00695514772
5,0.097202234,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0.000939253485;-0.000386543019;0.000950667949;-0.000676301133;0.000881687098;0.117326319;-0.000705954561;-0.000174192435;-0.00120724051;0.00146757823;-0.000689279463;-0.0010919543;-0.000631322677;0.000336266181;0.00052791799;-0.000893674151;-0.000440018921;0.000522646587;0.000451878062;0.000975502946;0.000226583667;0.00139570818;0.00146553339;-7.96585373e-05;0.00109673524;0.000916749181;-0.000207641264;-0.00127956842;0.0012651002;0.000730876694;-0.00107945711;-0.00144099141
0,0.110956214,0,0.000939253485;-0.000386543019;0.000950667949;-0.000676301133;0.000881687098;0.117326319;-0.000705954561;-0.000174192435;-0.00120724051;0.00146757823;-0.000689279463;-0.0010919543;-0.000631322677;0.000336266181;0.00052791799;-0.000893674151;-0.000440018921;0.000522646587;0.000451878062;0.000975502946;0.000226583667;0.00139570818;0.00146553339;-7.96585373e-05;0.00109673524;0.000916749181;-0.000207641264;-0.00127956842;0.0012651002;0.000730876694;-0.00107945711;-0.00144099141,-0.120016955;0.000204355863;0.00194026669;-0.00149967312;0.00220518187;0.116482295;0.000170498446;-0.00105643726;-0.00207969081;0.000820617599;-0.000249048782;-0.00170178525;-0.0019925544;0.00158055453;0.00125524309;-0.00147686852;-0.000742546516;-0.000566607574;0.00123023894;0.000159761286;-0.00080000062;0.000156864175;0.00245039258;-0.000819540874;-1.21283811e-05;0.00190642278;-9.1270449e-05;-0.00154207321;0.00235881913;-0.000260149944;-0.000242914073;-0.00134195737
3,-0.0645925254,0,-0.120016955;0.000204355863;0.00194026669;-0.00149967312;0.00220518187;0.116482295;0.000170498446;-0.00105643726;-0.00207969081;0.000820617599;-0.000249048782;-0.00170178525;-0.0019925544;0.00158055453;0.00125524309;-0.00147686852;-0.000742546516;-0.000566607574;0.00123023894;0.000159761286;-0.00080000062;0.000156864175;0.00245039258;-0.000819540874;-1.21283811e-05;0.00190642278;-9.1270449e-05;-0.00154207321;0.00235881913;-0.000260149944;-0.000242914073;-0.00134195737,-0.118704185;-0.000111261586;0.00177356089;-0.123234406;0.00143362954;0.116729774;0.00114005595;-0.000267663796;-0.0011883718;0.00150390388;-0.000986379338;-0.00152420159;-0.00206804136;0.00126358715;0.00179652544;-0.00176068139;-0.000728694547;-0.00128159719;0.00232480653;-0.000138380667;-0.000803249597;0.00156666036;0.00213058013;0.000256485306;0.00126472465;0.00136348605;-0.000544868293;-0.0014956377;0.00320096943;0.000335500139;0.000746268081;-0.00240009511
6,0.106604628,0,-0.118704185;-0.000111261586;0.00177356089;-0.123234406;0.00143362954;0.116729774;0.00114005595;-0.000267663796;-0.0011883718;0.00150390388;-0.000986379338;-0.00152420159;-0.00206804136;0.00126358715;0.00179652544;-0.00176068139;-0.000728694547;-0.00128159719;0.00232480653;-0.000138380667;-0.000803249597;0.00156666036;0.00213058013;0.000256485306;0.00126472465;0.00136348605;-0.000544868293;-0.0014956377;0.00320096943;0.000335500139;0.000746268081;-0.00240009511,-0.116981596;-0.001481093;0.000611074036;-0.122696407;0.0019258667;0.116995037;-0.115464568;-0.000321620377;-0.0019272702;0.00187041005;-9.8326127e-06;-0.000522517017;-0.00292815221;0.00121270958;0.00329249795;-0.00106796622;-0.00148265134;-0.00165110594;0.00197755825;0.00109262485;-0.00153475441;0.00223850762;0.00300964573;0.000522499846;0.000611288357;0.00083365012;0.00010876084;-0.00204404304;0.00369121507;0.00146196666;-0.000169991166;-0.00135944691
2,0.118739434,0,-0.116981596;-0.001481093;0.000611074036;-0.122696407;0.0019258667;0.116995037;-0.115464568;-0.000321620377;-0.0019272702;0.00187041005;-9.8326127e-06;-0.000522517017;-0.00292815221;0.00121270958;0.00329249795;-0.00106796622;-0.00148265134;-0.00165110594;0.00197755825;0.00109262485;-0.00153475441;0.00223850762;0.00300964573;0.000522499846;0.000611288357;0.00083365012;0.00010876084;-0.00204404304;0.00369121507;0.00146196666;-0.000169991166;-0.00135944691,-0.115831636;-0.0022479808;-0.128128365;-0.122841224;0.000473934109;0.116398297;-0.116670512;-0.000349014066;-0.000816155341;0.00073847;-0.000779191207;-0.00072593306;-0.00362643227;0.00133706699;0.00459637213;-0.00195166399;-0.00188651658;-0.00242007035;0.00254643103;-0.000179340481;-0.001437556;0.00319114444;0.00259673339;0.00177233852;-0.000561214809;-1.34405564e-05;0.000939154765;-0.00287853274;0.00221890141;0.000175415189;0.000479125476;-0.00144247431
5,-0.113687165,0,-0.115831636;-0.0022479808;-0.128128365;-0.122841224;0.000473934109;0.116398297;-0.116670512;-0.000349014066;-0.000816155341;0.00073847;-0.000779191207;-0.00072593306;-0.00362643227;0.00133706699;0.00459637213;-0.00195166399;-0.00188651658;-0.00242007035;0.00254643103;-0.000179340481;-0.001437556;0.00319114444;0.00259673339;0.00177233852;-0.000561214809;-1.34405564e-05;0.000939154765;-0.00287853274;0.00221890141;0.000175415189;0.000479125476;-0.00144247431,-0.116376586;-0.00314712524;-0.128591403;-0.121321082;0.000825019204;0.00444308482;-0.116126634;0.00082179578;-0.00127129862;-0.000631895324;-0.00214452134;-1.65460515e-05;-0.00478951726;0.00277061155;0.00373550085;-0.00338177523;-0.0022240812;-0.00181436865;0.00390813127;0.0012543617;-0.00159049081;0.00227704924;0.00365609024;0.001759173;-0.000778337184;-0.000170476022;0.00151835801;-0.00156488875;0.001059709;-0.000759795308;0.00138987135;-0.001498595
0,0.119620882,0,-0.116376586;-0.00314712524;-0.128591403;-0.121321082;0.000825019204;0.00444308482;-0.116126634;0.00082179578;-0.00127129862;-0.000631895324;-0.00214452134;-1.65460515e-05;-0.00478951726;0.00277061155;0.00373550085;-0.00338177523;-0.0022240812;-0.00181436865;0.00390813127;0.0012543617;-0.00159049081;0.00227704924;0.00365609024;0.001759173;-0.000778337184;-0.000170476022;0.00151835801;-0.00156488875;0.001059709;-0.000759795308;0.00138987135;-0.001498595,-0.245997459;-0.00330144353;-0.129039884;-0.122487083;-0.000309409981;0.00458006095;-0.116553888;0.00157601736;-0.00231355941;0.000457155402;-0.0011539472;-0.00082578836;-0.00400796486;0.00288499845;0.00491627585;-0.00401340006;-0.00244930945;-0.00287042838;0.00405202527;0.00159068964;-0.000110709341;0.00305753341;0.00308533502;0.00122772227;-0.00200807746;-0.000891656266;0.00222259061;-0.000458186958;0.00125579676;-0.00223507732;0.000667132554;-0.00174137531
3,0.0430072993,0,-0.245997459;-0.00330144353;-0.129039884;-0.122487083;-0.000309409981;0.00458006095;-0.116553888;0.00157601736;-0.00231355941;0.000457155402;-0.0011539472;-0.00082578836;-0.00400796486;0.00288499845;0.00491627585;-0.00401340006;-0.00244930945;-0.00287042838;0.00405202527;0.00159068964;-0.000110709341;0.00305753341;0.00308533502;0.00122772227;-0.00200807746;-0.000891656266;0.00222259061;-0.000458186958;0.00125579676;-0.00223507732;0.000667132554;-0.00174137531,-0.244129613;-0.0033202481;-0.128173918;-0.000661769882;-0.000967930653;0.00474275416;-0.116667613;0.000923335901;-0.00372344675;-0.000627734233;0.000247651478;-0.00143674097;-0.00540158385;0.0037717938;0.00354108447;-0.00520485733;-0.00180872018;-0.00325778942;0.00267740246;0.000501337578;-0.00141414441;0.00307875942;0.00333067495;0.00251638517;-0.00332344836;-0.000888858747;0.00304598035;4.94505512e-05;0.000656288234;-0.00259519229;-0.00036699255;-0.000657633413
7,0.102173023,0,-0.244129613;-0.0033202481;-0.128173918;-0.000661769882;-0.000967930653;0.00474275416;-0.116667613;0.000923335901;-0.00372344675;-0.000627734233;0.000247651478;-0.00143674097;-0.00540158385;0.0037717938;0.00354108447;-0.00520485733;-0.00180872018;-0.00325778942;0.00267740246;0.000501337578;-0.00141414441;0.00307875942;0.00333067495;0.00251638517;-0.00332344836;-0.000888858747;0.00304598035;4.94505512e-05;0.000656288234;-0.00259519229;-0.00036699255;-0.000657633413,-0.24263227;-0.0025288309;-0.129013434;-0.000734910194;-0.0017932622;0.00496242708;-0.117413595;0.113096371;-0.00447389809;-0.000744270335;-0.00109013729;-0.00203602714;-0.00434435857;0.00373408129;0.00384016382;-0.00579761434;-0.00138072111;-0.00273899618;0.00129532523;0.000762623793;-0.00116918725;0.00157277484;0.00274730218;0.00291944039;-0.00422170199;-0.0017683045;0.00328834215;-0.000226751872;0.00157459395;-0.00336476648;-0.000319365179;-0.000452808192
2,0.108556412,0,-0.24263227;-0.0025288309;-0.129013434;-0.000734910194;-0.0017932622;0.00496242708;-0.117413595;0.113096371;-0.00447389809;-0.000744270335;-0.00109013729;-0.00203602714;-0.00434435857;0.00373408129;0.00384016382;-0.00579761434;-0.00138072111;-0.00273899618;0.00129532523;0.000762623793;-0.00116918725;0.00157277484;0.00274730218;0.00291944039;-0.00422170199;-0.0017683045;0.00328834215;-0.000226751872;0.00157459395;-0.00336476648;-0.000319365179;-0.000452808192,-0.242561579;-0.00351200299;-0.247569844;0.000474157161;-0.00214380352;0.00445921067;-0.117388234;0.112458803;-0.00510892365;-0.000468813407;0.000304277055;-0.0019063626;-0.00502222218;0.0040849424;0.00408740714;-0.00618863152;-0.00246406742;-0.00238366798;0.0016227524;0.000321324129;-0.00121934561;0.00250136456;0.00125514972;0.00256401626;-0.0053190086;-0.00221163267;0.00307054049;0.00106345117;0.00194658618;-0.00256061554;-0.000517541601;-0.000150943495
5,0.0845313072,0,-0.242561579;-0.00351200299;-0.247569844;0.000474157161;-0.00214380352;0.00445921067;-0.117388234;0.112458803;-0.00510892365;-0.000468813407;0.000304277055;-0.0019063626;-0.00502222218;0.0040849424;0.00408740714;-0.00618863152;-0.00246406742;-0.00238366798;0.0016227524;0.000321324129;-0.00121934561;0.00250136456;0.00125514972;0.00256401626;-0.0053190086;-0.00221163267;0.00307054049;0.00106345117;0.00194658618;-0.00256061554;-0.000517541601;-0.000150943495,-0.241745964;-0.00287487474;-0.248164967;0.00011087567;-0.00285654142;0.125538036;-0.116226584;0.113659509;-0.00428756839;-0.00192688708;0.000941720093;-0.00275198161;-0.00585364783;0.00469815452;0.00376106193;-0.0053746854;-0.00351965893;-0.00178361707;0.000644525222;0.000709616463;-0.00263472996;0.0013337644;-5.33679267e-05;0.00206028973;-0.00653684791;-0.00346031645;0.00180539466;0.0021687902;0.00107549946;-0.00302984286;0.000115115952;0.000393463823
0,0.101469792,0,-0.241745964;-0.00287487474;-0.248164967;0.00011087567;-0.00285654142;0.125538036;-0.116226584;0.113659509;-0.00428756839;-0.00192688708;0.000941720093;-0.00275198161;-0.00585364783;0.00469815452;0.00376106193;-0.0053746854;-0.00351965893;-0.00178361707;0.000644525222;0.000709616463;-0.00263472996;0.0013337644;-5.33679267e-05;0.00206028973;-0.00653684791;-0.00346031645;0.00180539466;0.0021687902;0.00107549946;-0.00302984286;0.000115115952;0.000393463823,-0.353215754;-0.0027246282;-0.247102663;0.000168917366;-0.00384184998;0.124082908;-0.115522027;0.112133466;-0.00358226057;-0.00307199988;0.00173649553;-0.00284326053;-0.00499025779;0.005784404;0.0052277334;-0.00467582373;-0.00484535983;-0.00181336293;0.00137082627;0.00187695224;-0.0015905496;0.00187513337;0.00127402833;0.00227704295;-0.00698534818;-0.00486225029;0.00259136688;0.000881485874;0.000713024056;-0.00380155258;-0.00101587956;-0.000449100393
4,0.101392321,0,-0.353215754;-0.0027246282;-0.247102663;0.000168917366;-0.00384184998;0.124082908;-0.115522027;0.112133466;-0.00358226057;-0.00307199988;0.00173649553;-0.00284326053;-0.00499025779;0.005784404;0.0052277334;-0.00467582373;-0.00484535983;-0.00181336293;0.00137082627;0.00187695224;-0.0015905496;0.00187513337;0.00127402833;0.00227704295;-0.00698534818;-0.00486225029;0.00259136688;0.000881485874;0.000713024056;-0.00380155258;-0.00101587956;-0.000449100393,-0.353885949;-0.00201492873;-0.245851159;0.000296371989;-0.115234174;0.124869853;-0.114670537;0.111552969;-0.00282495189;-0.00177670247;0.00313385483;-0.00397999492;-0.00576907583;0.00523867924;0.00566945318;-0.00415130379;-0.00578657445;-0.00276591186;0.000770235492;0.00250487146;-0.00170798437;0.00198426703;0.0014231198;0.00121025962;-0.00814476144;-0.00587879866;0.00142279267;0.000975620002;-0.000317535189;-0.00509457011;-0.000222908857;-0.000915400451
7,0.106396787,0,-0.353885949;-0.00201492873;-0.245851159;0.000296371989;-0.115234174;0.124869853;-0.114670537;0.111552969;-0.00282495189;-0.00177670247;0.00313385483;-0.00397999492;-0.00576907583;0.00523867924;0.00566945318;-0.00415130379;-0.00578657445;-0.00276591186;0.000770235492;0.00250487146;-0.00170798437;0.00198426703;0.0014231198;0.00121025962;-0.00814476144;-0.00587879866;0.00142279267;0.000975620002;-0.000317535189;-0.00509457011;-0.000222908857;-0.000915400451,-0.354059368;-0.000811902573;-0.246631518;0.000274726714;-0.115986809;0.123228252;-0.115478508;0.227949753;-0.00409769872;-0.00253392407;0.00310343574;-0.00521128997;-0.00454864651;0.00449056178;0.00657323189;-0.0029044617;-0.005708565;-0.00237970473;-0.000112006499;0.00207153428;-0.00238573458;0.00264741713;0.00050813664;0.000806842465;-0.00670577586;-0.00551576028;0.000350898947;-6.32907031e-05;-0.000897291698;-0.00532674929;-0.00160137855;-0.00102696021
2,-0.0675119981,0,-0.354059368;-0.000811902573;-0.246631518;0.000274726714;-0.115986809;0.123228252;-0.115478508;0.227949753;-0.00409769872;-0.00253392407;0.00310343574;-0.00521128997;-0.00454864651;0.00449056178;0.00657323189;-0.0029044617;-0.005708565;-0.00237970473;-0.000112006499;0.00207153428;-0.00238573458;0.00264741713;0.00050813664;0.000806842465;-0.00670577586;-0.00551576028;0.000350898947;-6.32907031e-05;-0.000897291698;-0.00532674929;-0.00160137855;-0.00102696021,-0.353509098;-0.00149728335;-0.35801512;0.00099680014;-0.116364121;0.124293342;-0.116382539;0.227259547;-0.00295393309;-0.00323660439;0.00302065141;-0.00515651656;-0.00573440641;0.00507149938;0.00761167612;-0.00306661054;-0.00672569405;-0.00299067516;-0.000219430163;0.00134560443;-0.00159689458;0.00182411273;-0.000794868916;0.00155897578;-0.00737784244;-0.00579451304;0.00104821159;0.000488080579;-0.00106652698;-0.00442487234;-0.000826407166;-0.00193569064
5,-0.111747526,0,-0.353509098;-0.00149728335;-0.35801512;0.00099680014;-0.116364121;0.124293342;-0.116382539;0.227259547;-0.00295393309;-0.00323660439;0.00302065141;-0.00515651656;-0.00573440641;0.00507149938;0.00761167612;-0.00306661054;-0.00672569405;-0.00299067516;-0.000219430163;0.00134560443;-0.00159689458;0.00182411273;-0.000794868916;0.00155897578;-0.00737784244;-0.00579451304;0.00104821159;0.000488080579;-0.00106652698;-0.00442487234;-0.000826407166;-0.00193569064,-0.353970289;-0.00248282659;-0.357913285;0.00131677336;-0.116889454;-0.00151231559;-0.116152897;0.228062898;-0.0024205735;-0.00277754897;0.00433394918;-0.00366859511;-0.00682755047;0.00570921926;0.00894334912;-0.0026552761;-0.00670097023;-0.00166670815;-0.00061298639;0.00265342323;-0.00165535545;0.0025027683;-0.000719732489;0.000888603274;-0.00776443165;-0.00665798364;0.00247853552;-0.000781510258;-0.00128191896;-0.00477053598;-0.00147690554;-0.00129373278
1,0.119986586,0,-0.353970289;-0.00248282659;-0.357913285;0.00131677336;-0.116889454;-0.00151231559;-0.116152897;0.228062898;-0.0024205735;-0.00277754897;0.00433394918;-0.00366859511;-0.00682755047;0.00570921926;0.00894334912;-0.0026552761;-0.00670097023;-0.00166670815;-0.00061298639;0.00265342323;-0.00165535545;0.0025027683;-0.000719732489;0.000888603274;-0.00776443165;-0.00665798364;0.00247853552;-0.000781510258;-0.00128191896;-0.00477053598;-0.00147690554;-0.00129373278,-0.354122609;0.127503753;-0.35699293;0.00199443102;-0.115653269;-0.000394546194;-0.114567488;0.229073331;-0.00265338016;-0.00423690025;0.00310540106;-0.00287651387;-0.00585790351;0.00506108114;0.00846808124;-0.00384967891;-0.00607849238;-0.00115385861;-0.000847819552;0.00248732138;-0.0025804271;0.00180744671;-0.000283488334;-0.000343537075;-0.00733360089;-0.00813795161;0.00125669339;0.000466802507;-0.0003940842;-0.00460323971;-0.00140593096;-0.000412020541
4,0.111628659,0,-0.354122609;0.127503753;-0.35699293;0.00199443102;-0.115653269;-0.000394546194;-0.114567488;0.229073331;-0.00265338016;-0.00423690025;0.00310540106;-0.00287651387;-0.00585790351;0.00506108114;0.00846808124;-0.00384967891;-0.00607849238;-0.00115385861;-0.000847819552;0.00248732138;-0.0025804271;0.00180744671;-0.000283488334;-0.000343537075;-0.00733360089;-0.00813795161;0.00125669339;0.000466802507;-0.0003940842;-0.00460323971;-0.00140593096;-0.000412020541,-0.353742599;0.126882032;-0.355940998;0.00321991486;-0.237281933;-0.00087034062;-0.11408139;0.229899704;-0.00389860757;-0.00374232978;0.00206441316;-0.00367260096;-0.0066366219;0.00405399268;0.00833700784;-0.00440337509;-0.00721214619;-0.00022598455;0.000557008956;0.00113386707;-0.00199583592;0.00147603161;-0.00175459392;0.00100981689;-0.00749119977;-0.00693125185;0.00210532406;0.000757096917;-0.000778711052;-0.00420990167;-0.000318962731;-0.000580827123
